Date,close,high,low,open,volume,ret
2015-11-10,21.059341430664062,21.11544351755153,20.933111400772447,21.11544351755153,27200,0.010770625221368846
2015-11-11,21.132274627685547,21.220635115042725,21.03129006706653,21.111936734705438,27100,0.003463223067141419
2015-11-12,21.003238677978516,21.094404064688504,20.94012366503344,20.94012366503344,63900,-0.006106107931134863
2015-11-13,20.729736328125,20.947133041446442,20.72693142498198,20.912068408211212,47700,-0.013021913146198605
2015-11-16,20.708709716796875,20.771824752051614,20.708709716796875,20.708709716796875,4200,-0.0010143212144766434
2015-11-17,21.031293869018555,21.164536853264405,20.989217629943898,21.038306798460916,25700,0.015577221209490899
2015-11-18,21.28023910522461,21.28023910522461,18.72408677547672,20.785839128783433,28600,0.011836895901720101
2015-11-19,21.395954132080078,21.424004506970284,21.325826188485657,21.325826188485657,3500,0.005437675125889774
2015-11-20,21.571266174316406,21.57827910010994,21.53620154534875,21.53620154534875,600,0.008193700601249354
2015-11-23,21.68347930908203,21.74799611302666,21.68347930908203,21.718542615019842,2400,0.005201972561964308
2015-11-24,21.35387420654297,21.753601677021667,21.35387420654297,21.753601677021667,2500,-0.015200747898470701
2015-11-25,21.35387420654297,21.35387420654297,21.35387420654297,21.35387420654297,0,0.0
2015-11-27,21.515174865722656,21.515174865722656,21.515174865722656,21.515174865722656,0,0.00755369529760852
2015-11-30,21.564260482788086,21.739579673705062,21.54462481901046,21.739579673705062,1600,0.0022814416973961915
2015-12-01,21.921213150024414,21.921213150024414,21.72555604613813,21.72555604613813,5600,0.01655297511923659
2015-12-02,21.47309684753418,21.893861870070264,21.47309684753418,21.81672232931432,4400,-0.020442130616741716
2015-12-03,21.045316696166992,21.297776769405196,21.045316696166992,21.297776769405196,800,-0.01992167941143108
2015-12-04,21.47309684753418,21.620364337905933,21.255700069967233,21.255700069967233,4400,0.020326619814901692
2015-12-07,21.47309684753418,21.47309684753418,21.47309684753418,21.47309684753418,0,0.0
2015-12-08,21.54322624206543,21.57127796056663,20.98220524783699,21.234665364029567,4600,0.0032659189789525644
2015-12-09,21.423999786376953,21.423999786376953,21.395949417667403,21.395949417667403,600,-0.005534289727490926
2015-12-10,21.248685836791992,21.248685836791992,21.248685836791992,21.248685836791992,700,-0.008183063449078265
2015-12-11,21.135074615478516,21.16452810441344,21.135074615478516,21.16452810441344,300,-0.0053467410731236065
2015-12-14,21.200298309326172,21.22764779257867,21.10141776208496,21.10843069017675,600,0.003086040387096034
2015-12-15,21.445037841796875,21.592306619679746,21.445037841796875,21.545320146991312,4100,0.011544155129319167
2015-12-16,21.83074188232422,21.83074188232422,21.641398200293512,21.641398200293512,1600,0.017985701091913997
2015-12-17,21.802692413330078,22.062164039755036,21.78025184815253,22.062164039755036,2400,-0.0012848610068012523
2015-12-18,21.519084930419922,21.689252159186296,21.519084930419922,21.67010802476246,1400,-0.013007911020051832
2015-12-21,21.554534912109375,21.594240461710918,21.554534912109375,21.594240461710918,500,0.0016473740311950813
2015-12-22,21.753063201904297,21.753063201904297,21.753063201904297,21.753063201904297,200,0.009210511412305555
2015-12-23,21.965776443481445,21.965776443481445,21.802699664865667,21.802699664865667,4500,0.009778541973735733
2015-12-24,21.98704719543457,21.98704719543457,21.87785691870791,21.87785691870791,300,0.0009683587560793683
2015-12-28,21.928192138671875,22.001222753993172,21.923228945489598,22.001222753993172,2100,-0.0026768058593569233
2015-12-29,22.29193115234375,22.327382155247392,22.15721490704557,22.15721490704557,3500,0.016587733789070302
2015-12-30,22.29193115234375,22.398285513423755,22.29193115234375,22.384104571314666,2000,0.0
2015-12-31,22.110422134399414,22.256482072988067,22.110422134399414,22.206850120670044,36800,-0.008142364010721992
2016-01-04,21.59707260131836,21.965768857936624,21.52687926051392,21.965768857936624,1900,-0.023217536506568326
2016-01-05,22.251506805419922,22.251506805419922,21.93031657260944,21.93031657260944,1500,0.030301986578570528
2016-01-06,22.036680221557617,22.111128141163533,21.85233202607932,21.85233202607932,3700,-0.009654473548280307
2016-01-07,21.632530212402344,21.80269744480926,21.630402936046526,21.782136027317947,1500,-0.018339877199829324
2016-01-08,21.34891700744629,21.638909522522496,21.327645597403833,21.632529046167974,4000,-0.013110496191215515
2016-01-11,21.476543426513672,21.476543426513672,21.476543426513672,21.476543426513672,500,0.005978121467373088
2016-01-12,21.24256134033203,21.34891703832928,21.24256134033203,21.2992851005273,2300,-0.010894773965012483
2016-01-13,21.022764205932617,21.47654486466328,21.022764205932617,21.441092511123145,3300,-0.010347016580439239
2016-01-14,21.09366798400879,21.148971763324774,20.916410269857455,21.148971763324774,3700,0.0033727143291728545
2016-01-15,20.739154815673828,20.774605821419616,20.66541553363771,20.66541553363771,1400,-0.016806615549449178
2016-01-19,20.880956649780273,20.92349811717913,20.813597861332482,20.92349811717913,4700,0.006837396960809539
2016-01-20,20.320819854736328,20.48389659197777,19.93794397806647,20.320819854736328,4600,-0.02682524581793233
2016-01-21,20.476808547973633,20.476808547973633,20.476808547973633,20.476808547973633,100,0.007676299202118431
2016-01-22,20.902225494384766,20.902225494384766,20.885918631552038,20.891590466244395,300,0.02077554934473569
2016-01-25,20.902225494384766,20.902225494384766,20.902225494384766,20.902225494384766,0,0.0
2016-01-26,21.087997436523438,21.168827186312264,20.980224436805003,20.980224436805003,500,0.008887663286791136
2016-01-27,20.902225494384766,20.902225494384766,20.902225494384766,20.902225494384766,900,-0.008809368585038002
2016-01-28,20.675334930419922,20.909315005362934,20.675334930419922,20.90222453613815,1700,-0.010854851988167269
2016-01-29,20.696605682373047,20.703696151373187,20.56897994510787,20.56897994510787,600,0.0010287984221155622
2016-02-01,21.13620948791504,21.13620948791504,20.992276851311107,20.992276851311107,700,0.02124038174609444
2016-02-02,20.866775512695312,21.044033202946046,20.866775512695312,21.044033202946046,1100,-0.012747506849502988
2016-02-03,20.888044357299805,21.04403198118025,20.595215946642703,21.04403198118025,3800,0.0010192683863183838
2016-02-04,21.01354217529297,21.01921536212435,20.876700040392606,20.876700040392606,1500,0.006008117172027427
2016-02-05,20.631372451782227,20.710783534145804,20.631372451782227,20.710783534145804,200,-0.018186830203243187
2016-02-08,19.53805923461914,19.923772565327994,19.53805923461914,19.923772565327994,700,-0.05299275264979475
2016-02-09,19.384897232055664,19.533793012911865,19.194167281490056,19.44161962748211,1400,-0.0078391615423139
2016-02-10,19.79613494873047,19.79613494873047,19.79613494873047,19.79613494873047,300,0.021214335663062744
2016-02-11,19.299816131591797,19.35653853633156,19.299816131591797,19.35653853633156,800,-0.025071500998759433
2016-02-12,19.49125862121582,19.50402092814939,19.299819960105047,19.299819960105047,1800,0.009919394481207044
2016-02-16,19.49125862121582,19.49125862121582,19.49125862121582,19.49125862121582,100,0.0
2016-02-17,20.10102653503418,20.17192989638829,20.085426957067412,20.136477539526666,2600,0.031284173365522916
2016-02-18,20.349184036254883,20.349184036254883,20.193906391971357,20.193906391971357,3900,0.012345513836728106
2016-02-19,20.320819854736328,20.320819854736328,20.320819854736328,20.320819854736328,200,-0.0013938731630722678
2016-02-22,20.632789611816406,20.671786509081063,20.615064118251148,20.632789611816406,800,0.015352222957055739
2016-02-23,20.52644157409668,20.52644157409668,20.52644157409668,20.52644157409668,300,-0.0051543218207789065
2016-02-24,20.5434627532959,20.5434627532959,20.498084005790307,20.504465835904416,800,0.0008292318538396515
2016-02-25,20.675334930419922,20.675334930419922,20.675334930419922,20.675334930419922,100,0.0064191796050967476
2016-02-26,20.824235916137695,20.91995388738592,20.824235916137695,20.916409328304823,2500,0.007201865711916167
2016-02-29,20.795869827270508,21.02275942889482,20.795869827270508,21.006452567103903,700,-0.0013621670913364081
2016-03-01,21.29219627380371,21.29928674437535,21.12202903719128,21.12911815539394,1000,0.023866587483748702
2016-03-02,21.526174545288086,21.526174545288086,21.405639260655448,21.433999788138433,1300,0.010988921409307295
2016-03-03,21.55595588684082,21.56729955803322,21.52901263920537,21.52901263920537,1100,0.0013834943821569023
2016-03-04,21.618345260620117,21.646707136943586,21.58289426758448,21.625435729700985,1700,0.002894298638706383
2016-03-07,21.60416603088379,21.717610840411314,21.60416603088379,21.703431253496976,1500,-0.000655888763242074
2016-03-08,21.571544647216797,21.586434223401337,21.571544647216797,21.586434223401337,600,-0.001509958015521562
2016-03-09,21.505611419677734,21.637491724535586,21.448180372010654,21.589987064178096,3700,-0.003056490789942967
2016-03-10,21.404218673706055,21.731790782855562,21.404218673706055,21.731790782855562,1000,-0.004714711151104778
2016-03-11,21.901958465576172,21.901958465576172,21.823966006138157,21.823966006138157,400,0.02325428456220946
2016-03-14,21.972867965698242,22.04944316412323,21.972867965698242,22.007610329181947,3000,0.003237587188082758
2016-03-15,22.118213653564453,22.118213653564453,21.979952876045754,21.979952876045754,2300,0.006614780013838306
2016-03-16,21.951589584350586,22.12530269900537,21.951589584350586,22.121758140586127,1500,-0.0075333420602443635
2016-03-17,22.686153411865234,22.721605769114806,22.674808387071543,22.681898858521457,1100,0.03346289910769484
2016-03-18,22.526521682739258,22.74842358326315,22.49789001624146,22.684000627020485,136400,-0.007036526917008623
2016-03-21,22.41199493408203,22.63389686082317,22.37262519336027,22.63389686082317,3400,-0.005084084896470387
2016-03-22,22.372621536254883,22.48357248148903,22.3432744548815,22.347568317217824,1600,-0.0017568002287593476
2016-03-23,22.290307998657227,22.43132283442687,22.290307998657227,22.379784188587994,2600,-0.0036792084228604027
2016-03-24,22.32609748840332,22.32609748840332,22.17362917745499,22.197251566874442,2200,0.0016056076815200715
2016-03-28,22.469253540039062,22.52651822955441,22.19724660616564,22.19724660616564,2600,0.006412049920954566
2016-03-29,22.95600700378418,22.95600700378418,22.555154126184576,22.705473443297652,17300,0.021663090092323145
2016-03-30,22.905908584594727,23.142127077559962,22.902330137109743,23.142127077559962,4200,-0.0021823664359919004
2016-03-31,23.020429611206055,23.020429611206055,22.905900219333233,22.905900219333233,11300,0.004999628204591211
2016-04-01,23.068395614624023,23.068395614624023,22.922368760032334,22.922368760032334,700,0.0020836276397995235
2016-04-04,23.034751892089844,23.100605694515735,22.977485816521746,23.100605694515735,5300,-0.0014584335684294514
2016-04-05,22.828598022460938,22.83432408373796,22.817144534608538,22.83432408373796,300,-0.008949689173760933
2016-04-06,22.891584396362305,22.891584396362305,22.79852977463804,22.855794472306375,600,0.0027590995224233694
2016-04-07,22.705476760864258,22.92952630219489,22.705476760864258,22.92952630219489,2100,-0.00812995869030464
2016-04-08,22.920217514038086,23.084853349791413,22.920217514038086,23.041903802405084,1900,0.009457663251712045
2016-04-11,22.905908584594727,23.051932725117013,22.90161335537391,22.945993749859554,3100,-0.0006242929167052935
2016-04-12,23.006107330322266,23.041897244326424,22.969602000321384,22.969602000321384,1300,0.0043743624208352205
2016-04-13,22.918073654174805,23.02043553620907,22.86939940101499,23.006119017215667,2800,-0.003826535053647717
2016-04-14,22.827163696289062,22.88442839961551,22.7949522153368,22.88442839961551,3600,-0.003966736439438123
2016-04-15,22.98464012145996,22.98464012145996,22.827161180693047,22.827161180693047,700,0.006898641778982695
2016-04-18,23.07052993774414,23.07052993774414,22.798523045429576,22.998950110759775,1000,0.0037368353748548078
2016-04-19,22.99179458618164,23.19937994425556,22.938108341080337,23.19937994425556,32800,-0.0034128107059078205
2016-04-20,22.762741088867188,22.92022004944099,22.734109419407197,22.913060425453185,1900,-0.009962401867147697
2016-04-21,22.23590087890625,22.659660698792095,22.197247927963087,22.641048956809925,1300,-0.02314484920353488
2016-04-22,22.519363403320312,22.619577649212303,22.41915052272642,22.469256963023366,2400,0.012747966720924042
2016-04-25,22.67755889892578,22.67755889892578,22.551576010373655,22.551576010373655,2300,0.007024865346866083
2016-04-26,22.74126434326172,22.88872062780819,22.74126434326172,22.88872062780819,2500,0.0028091843844337827
2016-04-27,22.655366897583008,22.655366897583008,22.55229098994769,22.63389348969543,1200,-0.0037771622712861053
2016-04-28,22.678279876708984,23.729090062029705,22.678279876708984,23.729090062029705,1100,0.0010113709139896176
2016-04-29,22.46210289001465,22.655371794566477,22.254518832209556,22.655371794566477,20100,-0.00953233613261617
2016-05-02,22.698318481445312,22.769184287873024,22.326098580846512,22.326098580846512,3800,0.01051618330604609
2016-05-03,22.812849044799805,22.812849044799805,22.62315860156555,22.62315860156555,4700,0.005045773035923906
2016-05-04,23.142118453979492,23.142118453979492,22.673261455545422,22.673261455545422,1700,0.01443350668445964
2016-05-05,23.163593292236328,23.17075018498144,23.124223555647596,23.149276776149858,2700,0.0009279547289302581
2016-05-06,23.28528594970703,23.384068026295154,23.07412342353739,23.08915535994876,3800,0.005253617430396318
2016-05-09,23.520069122314453,23.550848405686697,23.442760475150255,23.464233885764102,5200,0.01008289840693899
2016-05-10,23.60739517211914,23.75771450024952,23.559434978126735,23.75771450024952,7700,0.0037128313420575765
2016-05-11,23.177906036376953,23.686129987055743,23.077693170676437,23.686129987055743,7100,-0.018192991332200203
2016-05-12,23.256649017333984,23.338965570650867,23.0347471164086,23.242332501410132,3600,0.003397329371922053
2016-05-13,22.920930862426758,23.618128462130468,22.841475981817585,23.21369716713064,3700,-0.014435362319696332
2016-05-16,23.233741760253906,23.263805624145725,22.991797286127245,22.991797286127245,7000,0.013647390662476333
2016-05-17,22.848630905151367,22.977475420992253,22.848630905151367,22.90589558951324,2400,-0.016575498646599796
2016-05-18,22.285295486450195,22.862954517571996,22.285295486450195,22.862954517571996,5700,-0.024655106077894784
2016-05-19,22.24020004272461,22.303192171800315,22.179356893040406,22.21872663238817,3000,-0.002023551527643219
2016-05-20,22.391950607299805,22.404834926005016,22.350434620949475,22.36904500012408,2700,0.0068232553791636175
2016-05-23,22.46210289001465,22.490735927117893,22.440629477485572,22.48357766784208,4200,0.0031329241451600875
2016-05-24,22.612422943115234,22.70547758038353,22.612422943115234,22.69116242754878,3500,0.006692162966069004
2016-05-25,22.765605926513672,22.834322753730543,22.52652445059568,22.834322753730543,5600,0.006774284373850303
2016-05-26,22.748428344726562,22.75558660417383,22.676847115552288,22.676847115552288,1000,-0.0007545409440257167
2016-05-27,22.837900161743164,22.920218081658433,22.808551713225114,22.898743307433442,1500,0.003933098834818738
2016-05-31,22.848630905151367,22.913052480422923,22.7069007089584,22.913052480422923,2500,0.0004698655888766279
2016-06-01,22.762741088867188,22.769899347556745,22.643917817455595,22.726951160717636,2500,-0.0037590793356819807
2016-06-02,22.83432388305664,22.83432388305664,22.785649632033003,22.785649632033003,800,0.0031447352456361877
2016-06-03,22.93739128112793,23.02042596452588,22.84147364741029,22.84147364741029,2400,0.00451370483308966
2016-06-06,22.9488525390625,22.97032594932284,22.83432176804842,22.97032594932284,3100,0.0004996757388011641
2016-06-07,22.96746063232422,23.076263972979056,22.9059020690626,22.948851618456764,2500,0.0008108507050643698
2016-06-08,23.07769775390625,23.084854646908017,22.9416922115056,22.956008728105477,2700,0.004799708742153408
2016-06-09,23.126367568969727,23.126367568969727,23.007542954473866,23.09200847980249,6100,0.002108954523214468
2016-06-10,23.013269424438477,23.049059342288544,22.991793289251877,22.991793289251877,1600,-0.004890441362827791
2016-06-13,23.006107330322266,23.183628798945005,23.006107330322266,23.15642660749697,5800,-0.0003112158461329173
2016-06-14,22.898746490478516,22.977484609652233,22.870114819496703,22.92594732882531,4900,-0.00466662344490798
2016-06-15,23.134960174560547,23.206540024132106,23.071252633919897,23.071252633919897,8600,0.010315572696533826
2016-06-16,23.253782272338867,23.278120073890694,23.036175621237327,23.037606453506278,7200,0.005136040731506419
2016-06-17,23.217700958251953,23.23935440229847,23.02139521201842,23.109444750578326,6800,-0.0015516320598664146
2016-06-20,23.239349365234375,23.448648509100686,23.239349365234375,23.448648509100686,4900,0.0009324095878979755
2016-06-21,23.427000045776367,23.427000045776367,23.36204522019829,23.36204522019829,3200,0.008074695964711998
2016-06-22,23.405351638793945,23.434221064787806,23.331014105772752,23.376482212800084,2700,-0.0009240793503274558
2016-06-23,23.50638771057129,23.50638771057129,23.47823961224499,23.47823961224499,5300,0.004316793583646783
2016-06-24,23.210481643676758,23.275436460202897,22.986749151514317,23.095006720201326,5700,-0.012588325800542144
2016-06-27,23.174396514892578,23.24656731047392,23.012009471695183,23.09500698786948,3400,-0.0015546910804417058
2016-06-28,23.60021209716797,23.60021209716797,23.44865176633817,23.513606587142302,8600,0.018374397883532678
2016-06-29,24.04766845703125,24.062103162364227,23.943740230516944,23.98993238883788,7600,0.018959844853130736
2016-06-30,24.242544174194336,24.249760153662493,23.983446185736387,24.206458770573906,11900,0.008103726043599213
2016-07-01,24.228103637695312,24.415752096434655,24.199234220483238,24.415752096434655,4900,-0.0005956691836987993
2016-07-05,24.40492057800293,24.42296464951508,24.256969653530632,24.256969653530632,2300,0.007298009904189051
2016-07-06,24.372447967529297,24.53122700903645,24.235322365498035,24.53122700903645,8300,-0.0013305763634773315
2016-07-07,24.06932258605957,24.466270156727337,24.053445233860646,24.466270156727337,3400,-0.012437215247051547
2016-07-08,24.486478805541992,24.538441550965356,24.25047697760747,24.343577125919246,17900,0.01733144827781863
2016-07-11,24.675573348999023,24.697226792652113,24.43740749393255,24.697226792652113,6100,0.007722406514987901
2016-07-12,24.72608757019043,24.72608757019043,24.51679118777587,24.72608757019043,919000,0.0020471346491917064
2016-07-13,24.841562271118164,24.841562271118164,24.690723291059875,24.769391485120355,27800,0.004670156594727581
2016-07-14,24.703720092773438,24.884871168076327,24.600513150922936,24.884871168076327,8400,-0.005548853040736046
2016-07-15,24.667634963989258,24.667634963989258,24.514629232498702,24.56731606441116,304400,-0.0014607163880040464
2016-07-18,24.675573348999023,24.697226792652113,24.588967833805732,24.697226792652113,6700,0.00032181378641915614
2016-07-19,24.74629783630371,24.747743234425943,24.614224238742594,24.614224238742594,7200,0.0028661740217499343
2016-07-20,24.711658477783203,24.77661329450855,24.66185969318913,24.77661329450855,9400,-0.0013997794235585115
2016-07-21,24.783828735351562,24.798263444659682,24.617833708017095,24.72608989811907,8300,0.002920494293543463
2016-07-22,24.971467971801758,25.058076205181965,24.874037150672248,24.8992971971235,10900,0.0075710350670130655
2016-07-25,24.935386657714844,25.007560197321396,24.82713047801356,25.007560197321396,22800,-0.0014449016024070671
2016-07-26,24.79465103149414,25.007559526195873,24.77011230400036,25.007559526195873,8500,-0.005644012188483982
2016-07-27,24.610614776611328,24.949823559744853,24.524009274606332,24.949823559744853,8400,-0.007422417627457212
2016-07-28,24.762174606323242,24.8415613667752,24.52761543066084,24.653915678128627,10600,0.006158311406992967
2016-07-29,25.027769088745117,25.09416654492948,24.798261905329227,24.798261905329227,17500,0.01072581413564766
2016-08-01,25.10860252380371,25.1302532109478,24.967867551088634,25.050863687233804,30700,0.003229749913864488
2016-08-02,24.72608757019043,25.079731032096124,24.677734189356883,25.079731032096124,90100,-0.015234418293516905
2016-08-03,24.538442611694336,24.740523022786125,24.474209122986124,24.740523022786125,22000,-0.007588946612092307
2016-08-04,24.495141983032227,24.653921044776876,24.408536473507652,24.653921044776876,234100,-0.0017646037830238992
2016-08-05,24.495141983032227,24.56009680346054,24.451840604839695,24.524011403920255,21500,0.0
2016-08-08,24.487930297851562,24.587527890180063,24.487930297851562,24.495146277768995,45100,-0.00029441287524112347
2016-08-09,24.65391731262207,24.65391731262207,24.415751509198582,24.610613187845484,204300,0.006778319472147132
2016-08-10,24.603397369384766,24.711656305456746,24.552877266721605,24.711656305456746,12300,-0.0020491649500032905
2016-08-11,24.372447967529297,24.693612662840287,24.264189029567298,24.693612662840287,19400,-0.009386890695951222
2016-08-12,24.45183753967285,24.6178325592614,24.390489339691236,24.6178325592614,11600,0.0032573491283813816
2016-08-15,24.422971725463867,24.603401480305315,24.41575574665162,24.603401480305315,14900,-0.0011805171763532574
2016-08-16,24.127058029174805,24.271402329781118,24.127058029174805,24.271402329781118,18600,-0.01211620353228915
2016-08-17,24.228103637695312,24.249754324034793,24.004369784010454,24.249754324034793,18300,0.004188061735430848
2016-08-18,24.177581787109375,24.242536594573437,24.10541100243329,24.242536594573437,11700,-0.0020852581506763945
2016-08-19,23.989938735961914,24.134280321203697,23.910549212195374,24.134280321203697,20900,-0.0077610346973371325
2016-08-22,24.10541343688965,24.10541343688965,23.903330263737676,23.903330263737676,56300,0.004813463769068882
2016-08-23,24.090974807739258,24.206449707976127,24.090974807739258,24.206449707976127,60600,-0.0005989786978013445
2016-08-24,24.02602767944336,24.213673419845,23.91776872138955,24.213673419845,58700,-0.0026959111789462975
2016-08-25,24.127058029174805,24.27861830589909,23.910542954834607,23.910542954834607,24400,0.0042050375983662125
2016-08-26,23.888893127441406,24.23532060246274,23.744551558177967,24.206451187354467,33700,-0.009871278190876187
2016-08-29,24.127058029174805,24.16314341604175,23.866517516413207,23.910542954834607,22900,0.009969691792032664
2016-08-30,24.05489158630371,24.170366496951253,23.93219794509999,24.170366496951253,38600,-0.002991099983422285
2016-08-31,24.090974807739258,24.1487108812883,23.953846470925054,24.127060197849755,143400,0.0015000367516140312
2016-09-01,24.08376121520996,24.184801430328054,23.932200892532826,24.184801430328054,69500,-0.0002994313259162551
2016-09-02,24.242544174194336,24.459059349056712,24.105418539180786,24.105418539180786,48900,0.006592946905822128
2016-09-06,24.444610595703125,24.45904529948779,24.17757545853237,24.365221101456573,169500,0.008335198651463482
2016-09-07,24.566511154174805,24.566511154174805,24.35610623398572,24.522978242785282,555900,0.004986807132575377
2016-09-08,24.25452423095703,24.59552500547268,24.25452423095703,24.53748114271099,322500,-0.01269968377926367
2016-09-09,23.33310317993164,24.102167904161067,23.30408124293787,24.102167904161067,906700,-0.0379896567853244
2016-09-12,23.42742347717285,23.710380448311845,23.217018582028984,23.32584946370596,5085900,0.0040423383256769085
2016-09-13,23.013872146606445,23.46370254868022,22.970340618612962,23.369382623544958,926700,-0.017652446115952958
2016-09-14,23.057403564453125,23.369381109341447,22.963083645429254,23.369381109341447,532100,0.0018915294900991864
2016-09-15,23.231529235839844,23.253294304806477,22.977592821772816,23.09367780240195,528600,0.007551833444731981
2016-09-16,23.15172576904297,23.253299805159326,23.013874302997586,23.253299805159326,2119500,-0.00343513618869995
2016-09-19,23.391151428222656,23.412916501196076,23.180746497197045,23.209767055775735,4242400,0.010341590150477309
2016-09-20,23.347614288330078,23.558019181269312,23.347614288330078,23.558019181269312,3387100,-0.001861265360372455
2016-09-21,23.616064071655273,23.681362056902362,23.093681573520904,23.318596087237353,2247900,0.011497953495804403
2016-09-22,24.080402374267578,24.123935283928308,23.775680309695996,23.775680309695996,1728200,0.019661968277331132
2016-09-23,24.17471694946289,24.26903684903065,23.82646205223258,23.993334017508527,19150800,0.003916652792151698
2016-09-26,24.225513458251953,24.261789505345508,24.036876352754486,24.051387325128903,2998900,0.0021012245518841066
2016-09-27,24.01510238647461,24.26178331856586,23.986083216810677,24.21099631204863,3562300,-0.008685515464510019
2016-09-28,24.18198013305664,24.196488335840748,23.98608618325572,24.02236222558523,4122700,0.006948866754614258
2016-09-29,23.88450813293457,24.1529569209507,23.80470195108368,24.073147971415338,2674400,-0.012301391303991216
2016-09-30,23.77568244934082,24.145702527860454,23.746660506955227,23.94980856828485,2058000,-0.004556329273688875
2016-10-03,23.318593978881836,23.724892824537545,23.28231793873218,23.69587088534404,2344800,-0.019225041023865796
2016-10-04,22.96308708190918,23.325854458779705,22.83466788716502,23.325854458779705,3262600,-0.015245640337261168
2016-10-05,22.535017013549805,23.108187791986214,22.458836507709645,22.970336364388256,4848700,-0.018641660279928862
2016-10-06,22.578554153442383,22.730915193708213,22.223042291804116,22.43344721465769,2438800,0.0019319772364227994
2016-10-07,22.5205135345459,22.926811059678545,22.418938115380904,22.629343055797552,1711500,-0.0025706083083107956
2016-10-10,22.607576370239258,22.720034325243674,22.491491364228057,22.527767409665646,2403900,0.0038659347425540336
2016-10-11,22.433446884155273,22.636596318692465,22.363070199781028,22.549531879935866,1770400,-0.007702262428855855
2016-10-12,22.75267791748047,22.75267791748047,22.440699018957957,22.469719571649158,1411700,0.014230137480596872
2016-10-13,22.82523536682129,22.88327925355812,22.578555767401895,22.687385287348597,3299300,0.003188963057622063
2016-10-14,22.79620361328125,23.021118028573145,22.745416621167767,22.89777759750822,2381400,-0.0012719147502083805
2016-10-17,22.817981719970703,22.934066728075052,22.78170429003656,22.796215262010218,1148300,0.0009553391897572094
2016-10-18,22.93406105041504,23.079166582701266,22.886175961830585,22.963081603335443,4753200,0.005087186582446224
2016-10-19,23.021127700805664,23.04289415678871,22.81072416167222,23.04289415678871,1515600,0.0037963904517053226
2016-10-20,22.94132423400879,23.093685301619974,22.828866267074883,22.905046800880477,1977100,-0.0034665316067067353
2016-10-21,22.926807403564453,22.93406288833653,22.745424435789168,22.781700475807334,1295700,-0.0006327808410822033
2016-10-24,22.955827713012695,23.187997687864364,22.884000767069985,22.963083197707086,1108700,0.0012657806617999423
2016-10-25,22.926807403564453,22.948572474038464,22.788955960579415,22.87602039400213,1402700,-0.001264180486586941
2016-10-26,22.629343032836914,22.85425756104112,22.48423608208698,22.78170408566615,1481900,-0.012974522160520752
2016-10-27,22.092443466186523,22.57129433486664,22.023517060767286,22.57129433486664,1409100,-0.023725813244834693
2016-10-28,22.150489807128906,22.335499836095522,22.077936339043887,22.16499939367207,2338200,0.002627429647210633
2016-10-31,22.455219268798828,22.476984346353017,22.144690508444675,22.20128275453945,1071400,0.013757233556607407
2016-11-01,22.01263427734375,22.41965681918841,21.914687321154297,22.397166618253234,3438600,-0.01970967133106749
