Date,close,high,low,open,volume,ret
2006-03-06,18.630155563354492,18.828348707645496,18.43196241906349,18.828348707645496,588300,-0.015913033000211962
2006-03-07,18.30512046813965,18.503313629109464,18.209987085552857,18.47160199754926,341300,-0.017446719331436378
2006-03-08,18.011795043945312,18.15449437064679,17.861169320955003,18.059362494241746,243700,-0.016024228013406083
2006-03-09,18.19413185119629,18.22584196904063,18.019720910724313,18.11485428844482,413100,0.0101231890994824
2006-03-10,18.11485481262207,18.186204469953612,17.861167814151603,18.019721432148753,398800,-0.004357286141630667
2006-03-13,18.352685928344727,18.36061383602957,17.988011247404547,18.114854746174505,328800,0.013129065520135486
2006-03-14,18.62222671508789,18.65393834237693,18.29719009584333,18.34475602468327,331700,0.014686721485647647
2006-03-15,18.416109085083008,18.6618697058128,18.36061523914205,18.60637434777795,566900,-0.011068366482612113
2006-03-16,18.574663162231445,18.614301189319438,18.305120344170437,18.41610802969186,642100,0.008609531818904559
2006-03-17,18.487457275390625,18.646012404390447,18.43196343386882,18.606372866093604,324200,-0.004694883889907575
2006-03-20,18.1069278717041,18.511242114139414,18.04350611870016,18.408180820449346,495500,-0.020583111999564196
2006-03-21,18.17034912109375,18.26548250400985,17.956300143602896,18.07521573817765,412200,0.0035025957931138496
2006-03-22,18.13863754272461,18.27340895353038,18.043505671622786,18.23377092592026,283800,-0.0017452377033486677
2006-03-23,18.44782066345215,18.44782066345215,18.07521653536576,18.194133647279056,224500,0.017045553724709173
2006-03-24,18.40818214416504,18.542953568001433,18.336832477893182,18.40818214416504,310800,-0.0021486830347196006
2006-03-27,18.519168853759766,18.574662695124946,18.39232535575542,18.45574710475759,147300,0.006029205313459407
2006-03-28,18.757001876831055,18.77285769366242,18.54295288588939,18.54295288588939,355200,0.012842532240479265
2006-03-29,18.88384246826172,18.88384246826172,18.669793510407384,18.72528886073878,319600,0.006762306271736351
2006-03-30,19.11374855041504,19.1692423924559,18.883843762424284,18.883843762424284,603700,0.012174751115390015
2006-03-31,18.978975296020508,19.082035062338505,18.788710065214758,18.978975296020508,402600,-0.007051115799658447
2006-04-03,19.066181182861328,19.296085971802842,19.026543156123587,19.169242471729522,406400,0.004594868030578292
2006-04-04,18.963123321533203,19.018617169408934,18.82835190008045,18.9789791386674,201400,-0.005405270218493685
2006-04-05,19.0820369720459,19.185098260771788,18.98690510316916,19.02654312985217,297300,0.006270784010441233
2006-04-06,19.422929763793945,19.470495699012886,19.288158353928765,19.288158353928765,619900,0.017864591303718536
2006-04-07,19.335725784301758,19.36743741829573,19.14546051661973,19.30401566240172,415600,-0.004489743851864403
2006-04-10,19.692472457885742,19.700400365720622,19.43085754770995,19.573556864550167,497100,0.018450130993976854
2006-04-11,19.771753311157227,19.779681220310106,19.502210448335568,19.700403640875372,537900,0.004025947145084752
2006-04-12,19.73210906982422,19.88273628369667,19.621121392283307,19.755892791623143,517700,-0.0020050948800093282
2006-04-13,19.85895347595215,19.85895347595215,19.541844731172663,19.62112229539098,233200,0.0064283248019294525
2006-04-17,20.07300567626953,20.096789402990918,19.882740398780484,19.977873793572016,526600,0.01077862439108812
2006-04-18,20.334619522094727,20.382185460871032,20.065076682205785,20.120570529460462,886800,0.013033117712634157
2006-04-19,20.532812118530273,20.612089688983602,20.25534137799056,20.36633058146278,558500,0.009746560353401268
2006-04-20,20.294979095458984,20.51695445826786,20.057146405471794,20.51695445826786,640100,-0.011583071120426447
2006-04-21,20.72307586669922,20.77856970833498,20.22362977988358,20.350473278506403,559000,0.02109372811997723
2006-04-24,20.31083869934082,20.683441350771087,20.263271245213865,20.604163772653532,481900,-0.01989266313601834
2006-04-25,20.374256134033203,20.532809744513905,20.23155682613497,20.477315905240975,550700,0.0031223444600758654
2006-04-26,20.294979095458984,20.532810273352425,20.25533955774758,20.39803886932114,493900,-0.0038910396557640947
2006-04-27,19.97787094116211,20.223630033817937,19.914449191054356,20.176064099260568,427100,-0.015624955946263008
2006-04-28,20.31083869934082,20.429754310470134,20.10471760107279,20.176067270169185,453800,0.016666828970882452
2006-05-01,20.532812118530273,20.651727718163322,20.350474764953336,20.4059686106425,571700,0.01092881601175133
2006-05-02,20.770645141601562,20.810283171376142,20.596234181568022,20.72307769135937,516300,0.011583071120426336
2006-05-03,20.398042678833008,20.786501148390293,20.294982885723538,20.762718933415663,422000,-0.017938896949438954
2006-05-04,20.15228271484375,20.453535684796076,20.017511291211243,20.287054138476257,445500,-0.01204821304959236
2006-05-05,20.374256134033203,20.429749973306134,20.215701011458787,20.31876078266656,377300,0.011014802756114106
2006-05-08,20.31876564025879,20.31876564025879,19.93823506961948,20.136428264172547,342900,-0.0027235592509177176
2006-05-09,20.635873794555664,20.770645213185187,20.453534925520014,20.4852465591241,1164700,0.015606664297981299
2006-05-10,21.151174545288086,21.151174545288086,20.635872625173885,20.715148680503894,757600,0.024971113695625213
2006-05-11,21.357295989990234,21.539633339794424,21.254234696905183,21.539633339794424,1037600,0.009745153597064293
2006-05-12,21.285945892333984,21.523777081797185,21.18288460136446,21.404861487065585,1040100,-0.003340783294368821
2006-05-15,20.56452178955078,20.7785692436311,20.453532596667703,20.70722110033349,685200,-0.033892038739186114
2006-05-16,20.627944946289062,20.84199392708222,20.461461901640877,20.57245110210428,602500,0.0030841055963921615
2006-05-17,20.59623146057129,20.810280422101105,20.318760752524533,20.810280422101105,785100,-0.0015374040312958748
2006-05-18,20.604158401489258,20.612086308443743,20.398037356953584,20.524880844038055,263100,0.0003848733654574499
2006-05-19,20.15228271484375,20.29498204717158,19.97787325982861,20.255342503694976,724900,-0.021931285803590383
2006-05-22,20.31083869934082,20.318765096267946,19.898596502804757,19.898596502804757,863900,0.00786789202695548
2006-05-23,20.627944946289062,20.826138111002614,20.493173533800093,20.556595286024674,855100,0.015612661379588166
2006-05-24,20.10471534729004,20.46146214068589,20.017509869927252,20.39804038772037,402700,-0.025365086069475407
2006-05-25,20.453533172607422,20.453533172607422,20.104714305420536,20.176063962820987,324200,0.017350050438013298
2006-05-26,20.6517276763916,20.77064478787801,20.405968569367868,20.509029864376902,333400,0.009689988625027013
2006-05-30,20.540739059448242,20.746860128082368,20.42182346541535,20.715148496556893,429400,-0.005374301786394309
2006-05-31,20.2315616607666,20.48524870783298,20.0016568293039,20.4138990368338,337500,-0.015051912094634523
2006-06-01,19.985795974731445,20.231556562731498,19.740036898825085,19.977869579590262,584800,-0.012147637940957856
2006-06-02,20.382184982299805,20.501102094589303,20.057148302788008,20.136425873616375,349300,0.019833536180871914
2006-06-05,20.326690673828125,20.54866756467784,20.255341012915498,20.429751967188082,492100,-0.0027226869209494575
2006-06-06,20.15228271484375,20.215704472312343,19.97787325982861,20.13642689745311,329000,-0.008580243669912058
2006-06-07,20.01750946044922,20.096787028057882,19.89859386508314,20.057147488206635,176800,-0.006687741349284515
2006-06-08,19.8034610748291,19.86688282839733,19.581485693387243,19.82724479945239,722700,-0.010693057797376615
2006-06-09,19.835172653198242,20.057148034030615,19.81931683682625,19.938232435428432,343800,0.0016013149544575889
2006-06-12,19.59733772277832,20.04129145831402,19.541843883859784,19.962013897533097,362400,-0.011990565173203738
2006-06-13,19.066181182861328,19.462567498613904,19.026543156123587,19.264374340737614,900600,-0.02710350494698166
2006-06-14,19.05825424194336,19.22473576399148,19.02654261178538,19.066180637389103,265700,-0.0004157592357872941
2006-06-15,19.264375686645508,19.367436982714093,19.16131590267082,19.264375686645508,289100,0.010815337128230684
2006-06-16,19.304014205932617,19.304014205932617,19.026543477795997,19.193025007421674,202400,0.0020576072607734197
2006-06-19,18.947265625,19.16131459879804,18.89969969040948,19.09789284864608,178200,-0.01848053866552679
2006-06-20,19.10582160949707,19.137531729942,18.947266470990826,19.034471948378645,318000,0.008368277915936417
2006-06-21,19.38329315185547,19.422931182083374,19.00276110603551,19.066182861656518,302100,0.014522879362616647
2006-06-22,19.375364303588867,19.446713964213423,19.272303010645018,19.367436395509046,171900,-0.00040905578863636993
2006-06-23,19.335725784301758,19.422931265691247,19.200954364015246,19.200954364015246,151400,-0.002045820592894154
2006-06-26,19.549772262573242,19.581483892487793,19.185097591118353,19.311941086589073,150400,0.01106999968138056
2006-06-27,19.62112045288086,19.716253823428143,19.43878313076666,19.565626616767286,227800,0.003649566314601449
2006-06-28,19.541845321655273,19.636978704010584,19.36743588477999,19.557701137396794,205500,-0.0040402958340712836
2006-06-29,19.969942092895508,19.969942092895508,19.60526591288012,19.6290496350856,346300,0.02190667074648478
2006-06-30,20.057146072387695,20.17606317145334,20.041291769660173,20.041291769660173,405600,0.0043667617605767095
2006-07-03,20.588306427001953,20.604162243867805,20.152282047848544,20.334619405524048,144500,0.02648234961730167
2006-07-05,20.429750442504883,20.44560625754522,20.21570147574159,20.25533950124868,998200,-0.00770126406750582
2006-07-06,20.56452178955078,20.56452178955078,20.294978982982048,20.429750386266416,675800,0.006596818077890143
2006-07-07,20.413896560668945,20.564523793629103,20.334618990053393,20.564523793629103,391300,-0.007324518917739775
2006-07-10,20.271196365356445,20.421823591847346,20.18399089021532,20.33461811670622,204700,-0.006990345762182271
2006-07-11,20.71514892578125,20.754788466009437,20.501101456924445,20.60416123733003,232800,0.021900659064381767
2006-07-12,20.921268463134766,20.929196370598522,20.57244960729197,20.849918808054706,395000,0.009950183708164806
2006-07-13,20.913341522216797,21.03225862757534,20.826137560272688,20.95298106136758,418000,-0.0003788938960339605
2006-07-14,21.00847625732422,21.198741521222303,20.873704839718005,21.167031399952908,462800,0.0045489973472845335
2006-07-17,20.532812118530273,21.00054812090164,20.461462456331663,20.86577670475915,191500,-0.022641534443894495
2006-07-18,20.405969619750977,20.81821179681923,20.255342379650276,20.68344037401207,206100,-0.006177551231028144
2006-07-19,20.477317810058594,20.477317810058594,20.017509726333497,20.35047430503745,236400,0.0034964371523202864
2006-07-20,20.263269424438477,20.691367400549705,20.168137548920804,20.604161921246924,293100,-0.010452950313393883
2006-07-21,20.20777702331543,20.374260085516475,20.04129547320839,20.374260085516475,151700,-0.002738570956181463
2006-07-24,20.294979095458984,20.294979095458984,19.9065206984497,20.112641758267767,214300,0.004315272879493071
2006-07-25,20.120569229125977,20.40596786752717,19.977871422019213,20.36632983979093,428100,-0.008593744566705808
2006-07-26,19.985795974731445,20.27912249404706,19.962013765120513,20.001651789201198,225200,-0.0066982823825598725
2006-07-27,20.374256134033203,20.437677880644227,20.215701011458787,20.374256134033203,155900,0.019436812013536864
2006-07-28,20.30290985107422,20.413897548047906,20.017511187891635,20.374259516869863,180700,-0.0035017859051946765
2006-07-31,20.501100540161133,20.509028447852252,20.16813597760305,20.374257041290793,241400,0.009761688868279439
2006-08-01,20.59623146057129,20.6517252997619,20.42182203567313,20.53280971405435,200300,0.004640283589839367
2006-08-02,20.873703002929688,20.929196844338357,20.707221478703673,20.73100368953952,642000,0.013471956891219605
2006-08-03,20.675508499145508,20.699292220523343,20.469387450151952,20.61208675423162,181000,-0.009494937422285021
2006-08-04,20.6517276763916,20.74686106316195,20.461462414944787,20.73100524668458,136900,-0.0011501928842470033
2006-08-07,20.976764678955078,20.976764678955078,20.72307765975922,20.72307765975922,293200,0.015738973884255048
2006-08-08,20.68343734741211,20.849918868351207,20.572449666786046,20.754787002698507,243800,-0.013983440060098884
2006-08-09,20.71514892578125,20.881631970551933,20.612089145375666,20.71514892578125,217000,0.0015331870538002335
2006-08-10,20.445608139038086,20.59623385950126,20.27119718173184,20.588305951251535,347100,-0.013011771612595258
2006-08-11,20.247413635253906,20.548666568428747,20.096786412619593,20.524882845246342,179500,-0.00969374461431427
2006-08-14,20.057146072387695,20.088857702030193,19.88273664563513,20.017508047428297,123400,-0.009397129247901814
2006-08-15,20.08885955810547,20.128497586727153,19.954088143860332,20.06507583367614,247200,0.0015811564418646284
2006-08-16,19.87480926513672,20.080930326996373,19.827243331505652,20.057146604133955,228200,-0.010655173946018448
2006-08-17,19.565629959106445,19.77967894533298,19.422930634955424,19.69247346677538,617000,-0.015556340788267065
2006-08-18,19.668689727783203,19.70040136072437,19.470496558182543,19.684545544253787,180900,0.005267388215567825
2006-08-21,19.82724380493164,19.82724380493164,19.629050645960426,19.68454448853736,259800,0.008061242479435293
2006-08-22,19.7955322265625,19.835171765718897,19.70040035677476,19.803460134393777,281500,-0.001599394181114211
2006-08-23,19.58941078186035,19.755893818922477,19.52598903252568,19.755893818922477,322600,-0.010412523510005212
2006-08-24,19.87480926513672,19.87480926513672,19.63697808488761,19.68454401851868,241700,0.014569018254527721
2006-08-25,19.86688232421875,20.057147580094913,19.83517220428631,19.993725828136192,145700,-0.0003988436222064351
2006-08-28,19.55769920349121,19.843097810242526,19.478421644716548,19.771748158554697,354700,-0.015562739824085514
2006-08-29,19.525989532470703,19.581484887641505,19.42292975419828,19.51806313668298,230800,-0.0016213395395122676
2006-08-30,19.81931495666504,19.81931495666504,19.39121702779608,19.53391633741907,122500,0.015022307766095588
2006-08-31,19.81931495666504,19.898592518910444,19.621121807098387,19.80345914179721,158200,0.0
2006-09-01,19.779678344726562,19.866882308542344,19.636979024908584,19.84310009663524,240500,-0.0019998981814024486
2006-09-05,19.747966766357422,19.898593994584797,19.61319535417374,19.716256646363885,261500,-0.0016032403468074774
2006-09-06,19.644906997680664,19.803460621928206,19.502207677392185,19.660761301639727,147000,-0.0052187533985691426
2006-09-07,19.581485748291016,19.652835410267063,19.462568636935018,19.581485748291016,97400,-0.003228381248999379
2006-09-08,19.422929763793945,19.549773265773666,19.343652197033165,19.525989542117287,197400,-0.008097239736311046
2006-09-11,18.97104835510254,19.129601966134377,18.867987071442812,19.042398009299667,541600,-0.023265357707968115
2006-09-12,18.669795989990234,18.947266730124074,18.50331445316626,18.867989159786706,318300,-0.015879584484390308
2006-09-13,18.62222671508789,18.78870973416811,18.52709485740801,18.638082528732408,384000,-0.0025479268722512494
2006-09-14,18.511241912841797,18.764928922098875,18.37647050016224,18.764928922098875,288700,-0.005959802978672379
2006-09-15,18.45574951171875,18.630158966197406,18.28926645381706,18.471603816966653,616300,-0.0029977675935697334
2006-09-18,18.67772102355957,18.788710209787176,18.487455791289797,18.590517070494457,345600,0.012027228246670463
2006-09-19,18.400253295898438,18.772857425646315,18.32890514536376,18.709435671320236,490700,-0.014855545133752757
2006-09-20,18.28926658630371,18.392327887678466,18.122785039290005,18.3843999789501,511000,-0.006031803356721488
2006-09-21,18.606372833251953,18.630156556188076,18.249626061772698,18.249626061772698,422000,0.017338379614725064
2006-09-22,18.3923282623291,18.62223157175886,18.336832900100116,18.62223157175886,296500,-0.01150383112501796
2006-09-25,18.431962966918945,18.527096344327514,18.130710043963667,18.154492254245504,1037000,0.0021549585253446413
2006-09-26,18.511241912841797,18.63015750941932,18.3526867760092,18.471602372586723,195200,0.004301166732221473
2006-09-27,18.788711547851562,18.788711547851562,18.328903492430328,18.55087885650652,296900,0.014989250117101838
2006-09-28,18.93933868408203,19.066182190861376,18.741145515727574,18.86006262641535,185800,0.008016895455914996
2006-09-29,18.986906051635742,18.994832447693263,18.677723682107057,18.907628482215724,884300,0.0025115643342759064
2006-10-02,18.780784606933594,19.11374918227973,18.709434947067002,19.026543706421933,170700,-0.010855978543402034
2006-10-03,18.471603393554688,18.6380864476402,18.37647151587205,18.6380864476402,193100,-0.0164626356060098
2006-10-04,18.606372833251953,18.64601237147883,18.098998840698112,18.36061374462041,872600,0.0072960336374638946
2006-10-05,18.709434509277344,18.860061733481537,18.535023561642866,18.82835010224116,353500,0.005539052503624298
2006-10-06,18.780784606933594,18.788712514929195,18.495385967467236,18.709434947067002,360200,0.0038135892146216044
2006-10-09,19.304014205932617,19.407073984449397,18.860061948170316,18.860061948170316,396900,0.027859837059515336
2006-10-10,18.788711547851562,19.026542727102843,18.574662579269155,18.788711547851562,396700,-0.026694067492070594
2006-10-11,18.535024642944336,18.828351200654797,18.471602888857465,18.63015803012159,424000,-0.013502091628855517
2006-10-12,18.74114227294922,18.915553198662913,18.47159948965861,18.47159948965861,284100,0.01112044003045587
2006-10-13,19.145462036132812,19.343655228043286,18.883847083294754,18.93141302596693,285200,0.021573912480627344
2006-10-16,19.31194496154785,19.327799267592567,18.98690825017351,19.248523201086858,578600,0.00869568595946335
2006-10-17,19.327795028686523,19.613193644215364,19.1692414183545,19.613193644215364,598600,0.0008207390384671331
2006-10-18,19.018617630004883,19.4070760866367,18.867990387770018,19.304016296956416,345300,-0.01599651684130321
2006-10-19,19.335725784301758,19.399147540195766,19.05032863882568,19.15338842511822,187300,0.016673564843986632
2006-10-20,19.066181182861328,19.34365190630689,18.867988024985042,19.34365190630689,514900,-0.01394023707448655
2006-10-23,19.10582160949707,19.145459638076698,18.74907330390495,18.8759168098724,645800,0.002079096293880589
2006-10-24,19.24059295654297,19.272303076877385,18.867988835980032,19.074109910482242,226500,0.007053941453054602
2006-10-25,19.581485748291016,19.621123777347094,19.153387776434744,19.240593254870774,200300,0.017717374538195996
2006-10-26,19.446714401245117,19.589412213607265,19.296087168531095,19.565630000927182,243800,-0.0068825904621492295
2006-10-27,19.502206802368164,19.581484366981837,19.272302016197894,19.581484366981837,380900,0.002853561788282999
2006-10-30,19.29608726501465,19.49428043617372,19.224737602429872,19.4625688029832,393100,-0.010569036593770842
2006-10-31,19.17717170715332,19.232665553265576,18.986906443871057,19.224737644950412,127200,-0.006162677242703585
2006-11-01,19.422929763793945,19.462567791127427,19.034471349969326,19.145459036178128,160400,0.012815135641141229
2006-11-02,19.280229568481445,19.581484006041702,19.22473572790291,19.407073064687737,640300,-0.007346996413409523
2006-11-03,19.5180606842041,19.621120449526888,19.335721850027443,19.45463894121463,195900,0.012335491902619955
2006-11-06,19.85895347595215,19.874809291214564,19.541844731172663,19.581484269328705,282600,0.01746550527040469
2006-11-07,19.811386108398438,19.890663666878993,19.67661471260959,19.890663666878993,170800,-0.002395260536327437
2006-11-08,19.7876033782959,19.890664663110584,19.62904976548723,19.740037445662672,257400,-0.0012004576546240653
2006-11-09,20.04922103881836,20.13642500207069,19.81931624457624,20.13642500207069,394000,0.013221290902233118
2006-11-10,19.629051208496094,19.9065219414264,19.51806352016151,19.882738217314486,194400,-0.020956915458648084
2006-11-13,19.486351013183594,19.56562857790368,19.42292926382628,19.541844854859523,222600,-0.00726984681005538
2006-11-14,19.541845321655273,19.66076091552905,19.462567755041484,19.470495662912246,189900,0.0028478553236639392
2006-11-15,19.692472457885742,19.77967793197561,19.47049557479054,19.47049557479054,235500,0.0077079279746192775
2006-11-16,19.200950622558594,19.795530035241676,19.14545678597649,19.69247026903114,315400,-0.024959884360804097
2006-11-17,19.438783645629883,19.446711552726608,19.02654154916222,19.11374701513252,217200,0.01238652334181145
2006-11-20,19.3674373626709,19.581486355233643,19.240593851247183,19.43878702685848,413200,-0.0036703059337266364
2006-11-21,19.549772262573242,19.62112191778724,19.45464039701707,19.502206329795158,263500,0.009414508305253477
2006-11-22,19.62112045288086,19.763819752654975,19.35950557399286,19.70039800965466,170700,0.003649566314601449
2006-11-24,19.89066505432129,19.89066505432129,19.676616085121235,19.700399807952497,63700,0.013737472438830833
2006-11-27,19.94615936279297,20.049220652049158,19.81138795444597,19.938231454996817,165700,0.002789967470676613
2006-11-28,20.00165367126465,20.009581579245506,19.86688225977779,19.914449707662918,156800,0.0027822052086476923
2006-11-29,20.255342483520508,20.271198300895357,19.819318090369954,19.835173907744803,422700,0.012683391904756425
2006-11-30,20.43767738342285,20.5328092449781,20.30290598614152,20.39803784769677,347000,0.00900181767110042
2006-12-01,20.429750442504883,20.57244975368041,20.326689156836448,20.49317219057248,295800,-0.0003878591862105374
2006-12-04,20.334619522094727,20.453535125082453,20.14435425489558,20.453535125082453,249000,-0.004656489597260727
2006-12-05,20.398042678833008,20.516958289988253,20.144355638476746,20.445610132970334,161900,0.0031189743515667168
2006-12-06,20.128496170043945,20.27912338997386,20.05714651387155,20.168135707969586,227700,-0.013214332033375409
2006-12-07,20.057146072387695,20.120567819578966,19.88273664563513,20.041291769660173,137000,-0.0035447306670846057
2006-12-08,19.898591995239258,20.215700723781804,19.898591995239258,20.136423163622744,231100,-0.007905116539322465
2006-12-11,19.93030548095703,20.02543887164747,19.803461968099075,19.898595358789514,321000,0.0015937552629532448
2006-12-12,19.898591995239258,20.0492192083321,19.819314435080198,19.914447809689808,114500,-0.0015912192489008214
2006-12-13,19.906518936157227,19.92237323774448,19.77967545089748,19.81931347300604,126400,0.00039836692565309306
2006-12-14,20.136425018310547,20.255340613455143,20.01750942316595,20.096786990626956,190500,0.011549286085159371
2006-12-15,20.2315616607666,20.2315616607666,20.017512647769067,20.215705842301436,233700,0.004724604410641042
2006-12-18,19.874197006225586,20.0285128276849,19.695516588672188,20.00414668246848,250200,-0.017663720701997176
2006-12-19,20.109729766845703,20.12597386204452,19.646783897534732,19.809220202156343,294800,0.011851183750786864
2006-12-20,20.150341033935547,20.207193825283476,20.04475749987831,20.117854388503467,313500,0.0020194834819111662
2006-12-21,19.94729232788086,20.18282706579479,19.874195447088415,20.18282706579479,285100,-0.010076688315732718
2006-12-22,20.101608276367188,20.223435895490425,19.96353656159493,20.028511395068804,202900,0.007736185240070803
2006-12-26,19.792978286743164,20.207191883655774,19.74424599959396,20.166583193487003,210500,-0.015353497361047963
2006-12-27,19.736125946044922,19.94729456432975,19.736125946044922,19.898563821378602,152200,-0.002872348965103466
2006-12-28,19.882320404052734,19.96353934449749,19.760492767946815,19.874198355096013,319600,0.007407454654853929
2006-12-29,19.963537216186523,20.01226795560922,19.695515825678267,19.83358754497781,276300,0.004084875934160737
2007-01-03,19.33003044128418,19.768611721539468,19.232568967308914,19.711758936866865,746800,-0.03173319277250597
2007-01-04,18.826473236083984,19.24881036170746,18.72901022666242,19.12698121265001,428900,-0.026050512787849534
2007-01-05,18.76150131225586,18.964547859901224,18.5584547646105,18.720891073253455,369800,-0.00345109373451824
2007-01-08,18.858966827392578,19.135110315272687,18.672164335333257,19.08637956715342,275200,0.005194974192872737
2007-01-09,18.6965274810791,18.793988961664216,18.257946171079176,18.396017892843343,675600,-0.008613374624400594
2007-01-10,18.42038345336914,18.63155205343632,18.371652714622023,18.54221107479806,285900,-0.014769803001622561
2007-01-11,18.396015167236328,18.680280616882875,18.111749717589785,18.355406481196283,489700,-0.0013228978753075937
2007-01-12,18.826473236083984,18.842717329174576,18.274186463979746,18.396014063915214,324300,0.023399527828956712
2007-01-16,18.396015167236328,18.76149953808504,18.152359952751905,18.72088930292292,467900,-0.022864509111702014
2007-01-17,18.558454513549805,18.61530729826184,18.160483471443357,18.314797730198254,291200,0.00883013765952878
2007-01-18,18.36353302001953,18.71277338222893,18.19297308886316,18.639676490179408,409700,-0.010503110234096225
2007-01-19,18.63967514038086,18.66403973655136,18.19297177141279,18.59906489822612,226700,0.015037526823421299
2007-01-22,18.655916213989258,18.923937594542966,18.436627120170563,18.7452571905479,303400,0.0008713174176095961
2007-01-23,19.24881362915039,19.24881362915039,18.729013405870433,18.842720527684115,483800,0.03178066455490103
2007-01-24,19.08637237548828,19.1919558814837,18.826473084617742,19.126981058766066,279000,-0.008439026778050751
2007-01-25,18.915815353393555,19.24881153646354,18.90769330635257,19.159470568134786,366200,-0.00893606279597503
2007-01-26,19.151351928710938,19.16759602568323,18.964549460896592,19.07013299297181,304000,0.012451833078140462
2007-01-29,18.76150131225586,19.045766788783812,18.67216033557279,19.005156549781407,367400,-0.020356297451284866
2007-01-30,19.281299591064453,19.28942163870173,18.720890697070065,18.761500935256436,346900,0.027705580174921085
2007-01-31,19.484346389770508,19.500590485257767,19.086375345065925,19.232569106206835,298400,0.01053076312346457
2007-02-01,19.4112491607666,19.73612331906921,19.33815228150824,19.614295703346006,410000,-0.003751587430322223
2007-02-02,19.66303062438965,19.66303062438965,19.232572853951837,19.362522544928062,212800,0.012970904733526245
2007-02-05,19.598052978515625,19.817343631624286,19.49246945060532,19.792979036249292,271500,-0.00330455905375171
2007-02-06,19.500591278076172,19.695515784481522,19.386885703286953,19.68739373640768,473500,-0.004973029746694557
2007-02-07,19.26505470275879,19.573686303781862,19.175715280670744,19.45185869248207,179500,-0.012078432492566904
2007-02-08,19.711759567260742,19.736124161972654,19.20820343854385,19.20820343854385,178200,0.02318731357861048
2007-02-09,19.833585739135742,19.931048758229437,19.687391985056266,19.817341644433103,164000,0.006180380369357863
2007-02-12,19.45998191833496,19.711760772651015,19.37064248372436,19.65490798268363,209200,-0.01883692771013079
2007-02-13,19.817344665527344,19.87419745653148,19.5736894043318,19.606176049567434,205800,0.018363981461651857
2007-02-14,19.549320220947266,19.866072321108312,19.451858751261774,19.80109749161061,383800,-0.01352474052925523
2007-02-15,19.549320220947266,19.59805095579001,19.330029590471714,19.59805095579001,191400,0.0
2007-02-16,19.890439987182617,19.898562035132443,19.500590980324464,19.557443766850998,155700,0.017449188124190496
2007-02-20,19.6711483001709,19.67927034769143,19.39500488096158,19.598051421608304,201100,-0.0110249791936744
2007-02-21,20.093488693237305,20.166585583501856,19.614298656668552,19.711761693395424,332500,0.021470042654436083
2007-02-22,20.36962890625,20.42648168980094,20.117851629472042,20.182826460547716,260500,0.013742770965682771
2007-02-23,20.49958038330078,20.64577415344463,20.418361449985056,20.532068576275996,527700,0.006379668360620316
2007-02-26,20.556432723999023,20.70262649095758,20.467093293508338,20.629529607478304,555500,0.002773341679937813
2007-02-27,20.166582107543945,20.580797231273863,20.10972932472022,20.329019957716437,192300,-0.018964896375232465
2007-02-28,20.4752140045166,20.54831088875295,20.117853180608094,20.312777688864266,324900,0.015304125177325156
2007-03-01,20.329021453857422,20.442727027873186,20.215314330719394,20.393996288883894,169100,-0.007139976687273286
2007-03-02,20.1422176361084,20.35338623920053,20.012267964839747,20.207192471742726,295700,-0.009189021624726457
2007-03-05,19.841711044311523,19.963538676340004,19.622420377186824,19.703639314913275,658600,-0.01491924063307537
